market,date,trade_price,acc_trade_volume_24h,acc_trade_price_24h,opening_price,high_price,low_price
KRW-ETH,2022-12-18,1571000.0,13864.55169752,21776846699.556644,1574500.0,1584000.0,1557500.0
KRW-BTC,2022-12-18,22210000.0,1889.62079373,41937018170.19222,22230000.0,22299000.0,22111000.0
KRW-ETH,2022-12-19,1537000.0,22686.95713957,35230705692.01427,1570500.0,1580000.0,1518500.0
KRW-BTC,2022-12-19,21654000.0,3169.23383434,69541093991.05164,22214000.0,22240000.0,21521000.0
KRW-ETH,2022-12-20,1586000.0,38125.49864738,60138691783.90965,1537000.0,1603000.0,1531500.0
KRW-BTC,2022-12-20,22011000.0,3084.65713734,67692054188.20535,21654000.0,22221000.0,21585000.0
KRW-ETH,2022-12-21,1582500.0,21225.55903531,33582972431.15557,1584000.0,1595000.0,1569500.0
KRW-BTC,2022-12-21,21943000.0,2014.94764474,44278935561.9677,22017000.0,22065000.0,21874000.0
KRW-ETH,2022-12-22,1583000.0,24386.49342984,38381172425.41427,1582500.0,1609000.0,1546500.0
KRW-BTC,2022-12-22,21891000.0,2511.79402989,54875642301.51455,21943000.0,21980000.0,21659000.0
KRW-ETH,2022-12-23,1588500.0,19943.34580122,31651223187.671974,1583000.0,1600000.0,1575500.0
KRW-BTC,2022-12-23,21872000.0,2253.90628813,49294615581.36731,21891000.0,22000000.0,21764000.0
KRW-ETH,2022-12-24,1590500.0,7103.47327831,11289507513.29591,1588500.0,1599000.0,1584000.0
KRW-BTC,2022-12-24,21951000.0,1191.82030528,26154354236.02704,21884000.0,21985000.0,21858000.0
KRW-ETH,2022-12-25,1580500.0,11979.05613206,18931265993.085766,1590500.0,1596500.0,1560000.0
KRW-BTC,2022-12-25,21848000.0,2041.54109032,44679760075.21453,21951000.0,21962000.0,21776000.0
KRW-ETH,2022-12-26,1573500.0,13217.72941708,20738435318.745415,1580500.0,1582500.0,1557500.0
KRW-BTC,2022-12-26,21702000.0,2548.57785278,55317974480.44335,21854000.0,21861000.0,21596000.0
KRW-BTC,2022-12-27,21321000.0,2842.5245103,61104995860.59271,21711000.0,21745000.0,21242000.0
KRW-ETH,2022-12-27,1547000.0,14958.7106907,23299058701.564045,1573000.0,1580000.0,1538500.0
KRW-BTC,2022-12-28,21061000.0,3151.28076106,66752520284.17612,21324000.0,21396000.0,21010000.0
KRW-ETH,2022-12-28,1514500.0,30225.1559503,45949324902.700165,1547000.0,1549500.0,1506000.0
KRW-BTC,2022-12-29,21201000.0,2464.45782163,51975879184.91669,21061000.0,21295000.0,20908000.0
KRW-ETH,2022-12-29,1531500.0,20298.10904091,30885537085.867516,1514500.0,1541000.0,1503000.0
KRW-BTC,2022-12-30,21070000.0,2699.07221598,56577073269.74001,21201000.0,21232000.0,20700000.0
KRW-ETH,2022-12-30,1524000.0,19483.61525262,29471077893.66816,1530000.0,1532000.0,1500000.0
KRW-BTC,2022-12-31,21079000.0,2960.90009546,62530539957.20474,21086000.0,21249000.0,20966000.0
KRW-ETH,2022-12-31,1525000.0,10909.81178105,16629168260.79408,1524000.0,1537000.0,1514000.0
KRW-BTC,2023-01-01,21123000.0,1486.46755344,31357935910.19095,21079000.0,21171000.0,21002000.0
KRW-ETH,2023-01-01,1528000.0,6939.24978598,10585761629.68307,1524000.0,1535500.0,1519000.0
KRW-BTC,2023-01-02,21215000.0,2578.84453056,54848830815.83244,21128000.0,21400000.0,21047000.0
KRW-ETH,2023-01-02,1543500.0,15985.15740468,24645927521.108807,1526500.0,1559500.0,1517500.0
KRW-ETH,2023-01-03,1554500.0,13129.52565995,20386043318.343586,1542500.0,1561000.0,1541500.0
KRW-BTC,2023-01-03,21351000.0,2097.6153058,44770082696.67454,21209000.0,21451000.0,21178000.0
KRW-BTC,2023-01-04,21588000.0,2479.24818185,53380293695.68614,21351000.0,21732000.0,21341000.0
KRW-ETH,2023-01-04,1610000.0,24454.26040321,39024414057.45501,1554500.0,1622500.0,1553500.0
KRW-ETH,2023-01-05,1602500.0,15009.41414501,24035390201.5543,1610000.0,1614000.0,1589000.0
KRW-BTC,2023-01-05,21575000.0,3563.01023528,76705645075.08919,21589000.0,21641000.0,21404000.0
KRW-ETH,2023-01-06,1610000.0,17944.20535514,28642782290.45908,1602500.0,1619500.0,1575500.0
KRW-BTC,2023-01-06,21517000.0,3285.37671627,70377645236.41975,21575000.0,21593000.0,21280000.0
KRW-ETH,2023-01-07,1609000.0,8188.42654967,13168060165.941416,1609500.0,1615500.0,1603500.0
KRW-BTC,2023-01-07,21539000.0,1254.83333687,27012968306.16817,21517000.0,21585000.0,21467000.0
KRW-ETH,2023-01-08,1634500.0,9740.45544412,15716872311.444904,1608000.0,1639500.0,1600000.0
KRW-BTC,2023-01-08,21704000.0,1541.66935544,33262049871.32534,21539000.0,21760000.0,21498000.0
KRW-ETH,2023-01-09,1663500.0,27871.12087451,46209558164.13791,1633500.0,1688000.0,1627000.0
KRW-BTC,2023-01-09,21655000.0,3454.03347779,75081619993.3402,21704000.0,21844000.0,21628000.0
KRW-ETH,2023-01-10,1680500.0,19557.02169213,32742171387.532677,1661000.0,1693000.0,1654500.0
KRW-BTC,2023-01-10,21916000.0,2628.4345643,57169463342.88351,21655000.0,21960000.0,21558000.0
KRW-ETH,2023-01-11,1739500.0,20554.06036094,34755055938.04014,1680500.0,1745000.0,1668000.0
KRW-BTC,2023-01-11,22485000.0,3066.63549183,67549706544.62822,21916000.0,22501000.0,21871000.0
KRW-ETH,2023-01-12,1770500.0,47485.94533828,83479577997.10413,1738000.0,1800000.0,1718500.0
KRW-BTC,2023-01-12,23552000.0,7650.90163135,175962676010.68182,22475000.0,23900000.0,22415000.0
KRW-ETH,2023-01-13,1807000.0,34629.79180923,61663275790.71977,1770000.0,1824000.0,1753000.0
KRW-BTC,2023-01-13,24802000.0,6444.40501392,154690557690.01593,23546000.0,24902000.0,23378000.0
KRW-ETH,2023-01-14,1912000.0,90423.82535039,171979417403.1146,1807000.0,1947500.0,1803500.0
KRW-BTC,2023-01-14,25881000.0,14303.12399754,368030866312.4087,24802000.0,26201000.0,24766000.0
KRW-BTC,2023-01-15,25836000.0,4769.18417993,122545469551.98186,25873000.0,25990000.0,25447000.0
KRW-ETH,2023-01-15,1921000.0,24401.15547827,46390615201.47928,1912000.0,1936000.0,1876000.0
KRW-BTC,2023-01-16,26368000.0,5477.23271265,142897849280.86865,25857000.0,26585000.0,25600000.0
KRW-ETH,2023-01-16,1961000.0,31947.05590299,61887378863.842926,1922000.0,1988000.0,1895000.0
KRW-BTC,2023-01-17,26255000.0,3964.85483208,104329154969.41342,26327000.0,26662000.0,25989000.0
KRW-ETH,2023-01-17,1945000.0,25945.82345604,50649901177.344246,1959500.0,1988000.0,1918500.0
KRW-ETH,2023-01-18,1881000.0,48284.07794865,93722052538.25331,1945000.0,1995000.0,1875000.0
KRW-BTC,2023-01-18,25718000.0,8246.64292241,216709523822.4465,26255000.0,26795000.0,25502000.0
KRW-BTC,2023-01-19,26205000.0,3265.22551081,84733146461.64787,25701000.0,26299000.0,25690000.0
KRW-ETH,2023-01-19,1931500.0,20150.04124129,38411160872.64972,1880500.0,1943500.0,1876000.0
KRW-BTC,2023-01-20,28026000.0,6019.1130748,161784217903.01144,26208000.0,28105000.0,26101000.0
KRW-ETH,2023-01-20,2050000.0,30816.94716617,61009776961.28999,1929000.0,2060000.0,1926000.0
KRW-ETH,2023-01-21,2025000.0,37878.83663199,77803984038.61105,2049000.0,2091000.0,2020000.0
KRW-BTC,2023-01-21,28333000.0,7165.77976055,203651446324.33414,28025000.0,29000000.0,27721000.0
KRW-BTC,2023-01-22,28390000.0,4350.78921131,123705472192.06595,28333000.0,28706000.0,27937000.0
KRW-ETH,2023-01-22,2036000.0,20565.76734139,41817658100.83074,2025000.0,2065000.0,2011000.0
KRW-BTC,2023-01-23,28609000.0,4463.87685569,127364057503.29642,28400000.0,28890000.0,28220000.0
KRW-ETH,2023-01-23,2032000.0,22976.03736418,46776456706.50542,2033000.0,2055000.0,1995000.0
KRW-ETH,2023-01-24,1951500.0,30171.07216408,60552400812.77796,2032000.0,2053000.0,1926000.0
KRW-BTC,2023-01-24,28351000.0,6049.39200584,173224437135.9321,28600000.0,28951000.0,28014000.0
KRW-BTC,2023-01-25,28736000.0,6714.84384155,191320076067.30643,28363000.0,29524000.0,28001000.0
KRW-ETH,2023-01-25,2008000.0,38782.30756307,75787539936.20059,1950500.0,2036000.0,1904000.0
KRW-ETH,2023-01-26,2014000.0,23814.51888877,48000120329.83877,2008000.0,2034000.0,1990000.0
KRW-BTC,2023-01-26,28930000.0,4523.70646705,130733316295.9879,28736000.0,29081000.0,28692000.0
KRW-ETH,2023-01-27,2005000.0,24645.68520936,48959412787.03065,2014000.0,2025000.0,1960500.0
KRW-BTC,2023-01-27,28950000.0,4064.65143245,117147910142.96384,28930000.0,29336000.0,28456000.0
KRW-ETH,2023-01-28,1987000.0,15830.04379059,31602710646.951256,2006000.0,2016000.0,1970000.0
KRW-BTC,2023-01-28,29063000.0,2868.91809477,83196227169.22878,28950000.0,29118000.0,28800000.0
KRW-BTC,2023-01-29,29670000.0,4907.89247424,144401510689.786,29064000.0,29922000.0,28984000.0
KRW-ETH,2023-01-29,2055000.0,28137.01155837,56984495968.64615,1987000.0,2073000.0,1980500.0
KRW-BTC,2023-01-30,28706000.0,6952.22920216,202515024393.82462,29670000.0,29777000.0,28323000.0
KRW-ETH,2023-01-30,1969500.0,34622.60834159,69112677403.17416,2054000.0,2060000.0,1938000.0
KRW-BTC,2023-01-31,29064000.0,4605.2685438,132598526668.83475,28724000.0,29225000.0,28430000.0
KRW-ETH,2023-01-31,1992500.0,21724.12665767,43002844038.7737,1969500.0,2011000.0,1952000.0
KRW-ETH,2023-02-01,2048000.0,32184.49044106,64638302315.18338,1992500.0,2060000.0,1957500.0
KRW-BTC,2023-02-01,29620000.0,5637.91674767,164241675658.55304,29052000.0,29740000.0,28626000.0
KRW-ETH,2023-02-02,2072000.0,39206.03462398,82009776024.92003,2046000.0,2138000.0,2046000.0
KRW-BTC,2023-02-02,29600000.0,6298.03336104,187940614654.00766,29599000.0,30285000.0,29530000.0
KRW-ETH,2023-02-03,2091000.0,28141.30390457,58300148769.64866,2068000.0,2101000.0,2047000.0
KRW-BTC,2023-02-03,29432000.0,4743.68642573,139972789625.38974,29601000.0,29734000.0,29287000.0
KRW-BTC,2023-02-04,29420000.0,2924.16282953,86210318404.66524,29432000.0,29650000.0,29349000.0
KRW-ETH,2023-02-04,2098000.0,17423.07542741,36635868531.37358,2089000.0,2130000.0,2080000.0
KRW-BTC,2023-02-05,28990000.0,4235.89074629,123824105226.63141,29398000.0,29528000.0,28827000.0
KRW-ETH,2023-02-05,2058000.0,22748.59299063,47263650577.21196,2098000.0,2110000.0,2040000.0
KRW-BTC,2023-02-06,29222000.0,12169.80778483,354107452220.50305,28993000.0,29439000.0,28650000.0
KRW-ETH,2023-02-06,2070000.0,23958.11129238,49605827487.33629,2058000.0,2106000.0,2035000.0
KRW-ETH,2023-02-07,2116000.0,26775.07269888,56000556753.14311,2070000.0,2121000.0,2067000.0
KRW-BTC,2023-02-07,29452000.0,16246.13827362,475483962009.79865,29225000.0,29561000.0,29017000.0
KRW-BTC,2023-02-08,29303000.0,9798.40627898,288002402545.5411,29452000.0,29591000.0,28940000.0
KRW-ETH,2023-02-08,2105000.0,24319.28089463,51495885230.20758,2116000.0,2141000.0,2083000.0
KRW-ETH,2023-02-09,1997500.0,38116.9182666,78344847803.19926,2105000.0,2113000.0,1987000.0
KRW-BTC,2023-02-09,28193000.0,12573.15274824,362646648145.8505,29303000.0,29400000.0,28135000.0
KRW-BTC,2023-02-10,28120000.0,5826.76054517,163802667790.51492,28193000.0,28350000.0,27916000.0
KRW-ETH,2023-02-10,1968500.0,30826.68228942,61127213671.06335,1997500.0,2007000.0,1942500.0
KRW-ETH,2023-02-11,1996500.0,11283.77242243,22305340742.64103,1969000.0,1998500.0,1962000.0
KRW-BTC,2023-02-11,28377000.0,4616.92676125,130207021603.15524,28145000.0,28379000.0,28057000.0
KRW-BTC,2023-02-12,28263000.0,3940.50334157,111502012918.171,28360000.0,28490000.0,28141000.0
KRW-ETH,2023-02-12,1965500.0,12255.51122468,24266147372.396595,1996500.0,1999000.0,1947000.0
KRW-ETH,2023-02-13,1957500.0,24013.81481564,46633800930.54544,1965500.0,1977000.0,1908000.0
KRW-BTC,2023-02-13,28309000.0,5446.98588992,153338937834.53485,28264000.0,28379000.0,27910000.0
KRW-ETH,2023-02-14,2016000.0,30715.37434156,60635709161.76563,1958500.0,2022000.0,1926500.0
KRW-BTC,2023-02-14,28798000.0,8113.17147525,229702639496.75797,28334000.0,28850000.0,27950000.0
KRW-BTC,2023-02-15,31186000.0,12911.88082878,381237572340.11993,28782000.0,31400000.0,28611000.0
KRW-ETH,2023-02-15,2148000.0,40171.95514925,83286531918.26604,2015000.0,2161000.0,2002000.0
KRW-BTC,2023-02-16,30451000.0,12781.37026202,403862542932.8076,31183000.0,32458000.0,30400000.0
KRW-ETH,2023-02-16,2119000.0,46336.61980939,100552490964.02802,2148000.0,2238000.0,2109000.0
KRW-BTC,2023-02-17,31641000.0,9141.33783666,284422010354.79816,30466000.0,32090000.0,30278000.0
KRW-ETH,2023-02-17,2182000.0,28593.91282163,61908380961.2939,2119000.0,2211000.0,2110000.0
KRW-BTC,2023-02-18,31789000.0,5267.64033206,167371218399.19144,31641000.0,32014000.0,31498000.0
KRW-ETH,2023-02-18,2183000.0,12752.74176602,27908690176.67296,2182000.0,2203000.0,2171000.0
KRW-BTC,2023-02-19,31435000.0,8172.91625373,260367151132.84616,31789000.0,32370000.0,31400000.0
KRW-ETH,2023-02-19,2176000.0,17396.48168394,38098068319.39229,2183000.0,2215000.0,2165000.0
KRW-BTC,2023-02-20,31883000.0,8070.98678492,255795954183.13324,31434000.0,32148000.0,31000000.0
KRW-ETH,2023-02-20,2187000.0,23634.93365643,51633125983.1783,2173000.0,2211000.0,2144000.0
KRW-ETH,2023-02-21,2153000.0,25780.5372663,56213801407.57452,2185000.0,2213000.0,2134000.0
KRW-BTC,2023-02-21,31736000.0,9416.92852949,301631314333.7034,31883000.0,32600000.0,31510000.0
KRW-BTC,2023-02-22,31619000.0,7731.25766663,242632365969.1632,31751000.0,31850000.0,30900000.0
KRW-ETH,2023-02-22,2151000.0,21781.47976324,46441459151.89287,2153000.0,2166000.0,2095000.0
KRW-ETH,2023-02-23,2164000.0,19451.10183339,42033296911.01125,2151000.0,2182000.0,2132000.0
KRW-BTC,2023-02-23,31398000.0,6836.96402152,215198235910.08054,31638000.0,31999000.0,30960000.0
KRW-BTC,2023-02-24,30877000.0,6775.08622994,210550547313.70023,31395000.0,31485000.0,30560000.0
KRW-ETH,2023-02-24,2142000.0,20676.0305149,44275240785.93021,2161000.0,2173000.0,2101000.0
KRW-BTC,2023-02-25,30959000.0,4719.68489555,144553236870.77463,30868000.0,31000000.0,30291000.0
KRW-ETH,2023-02-25,2132000.0,10833.04554015,22965885757.29468,2138000.0,2142000.0,2090000.0
KRW-BTC,2023-02-26,31279000.0,3065.82030173,94938741700.01143,30959000.0,31384000.0,30710000.0
KRW-ETH,2023-02-26,2178000.0,12162.92540296,26116353592.49711,2132000.0,2184000.0,2113000.0
KRW-BTC,2023-02-27,31255000.0,4718.97425586,147494109455.84756,31279000.0,31654000.0,30890000.0
KRW-ETH,2023-02-27,2174000.0,20636.19825638,45049190282.63448,2178000.0,2210000.0,2150000.0
KRW-ETH,2023-02-28,2150000.0,15149.45803341,32821483880.05073,2175000.0,2188000.0,2145000.0
KRW-BTC,2023-02-28,31024000.0,3593.40757255,111816782275.1296,31255000.0,31323000.0,30904000.0
KRW-ETH,2023-03-01,2194000.0,17948.88144113,39110134338.09386,2153000.0,2200000.0,2135000.0
KRW-BTC,2023-03-01,31106000.0,4532.68487609,141609641287.4045,31024000.0,31600000.0,30805000.0
KRW-ETH,2023-03-02,2183000.0,17265.46065718,37583631220.48354,2194000.0,2205000.0,2151000.0
KRW-BTC,2023-03-02,31109000.0,4579.43771609,142038558936.3464,31106000.0,31284000.0,30800000.0
KRW-BTC,2023-03-03,29709000.0,7298.81785293,218343539031.64386,31109000.0,31135000.0,29508000.0
KRW-ETH,2023-03-03,2084000.0,31622.52544171,66313699267.23187,2182000.0,2187000.0,2061000.0
KRW-BTC,2023-03-04,29838000.0,2222.29120474,66213470510.92855,29710000.0,29907000.0,29638000.0
KRW-ETH,2023-03-04,2092000.0,9649.95960847,20178260037.04875,2085000.0,2104000.0,2082000.0
KRW-BTC,2023-03-05,29982000.0,2189.45390953,65484864544.84753,29837000.0,30097000.0,29650000.0
KRW-ETH,2023-03-05,2092000.0,10317.26137593,21611792331.45769,2091000.0,2110000.0,2072000.0
KRW-ETH,2023-03-06,2080000.0,10036.33871283,20922680213.06703,2092000.0,2105000.0,2066000.0
KRW-BTC,2023-03-06,29769000.0,2405.78623199,71803338819.88358,29982000.0,30066000.0,29638000.0
KRW-ETH,2023-03-07,2077000.0,17959.0162593,37353879945.96744,2080000.0,2106000.0,2049000.0
KRW-BTC,2023-03-07,29579000.0,7624.3543545,227062074248.05887,29769000.0,29978000.0,29250000.0
KRW-ETH,2023-03-08,2050000.0,14602.47360275,30247476516.23981,2077000.0,2089000.0,2045000.0
KRW-BTC,2023-03-08,29023000.0,5501.29398149,161634502890.82196,29579000.0,29660000.0,29000000.0
KRW-BTC,2023-03-09,27604000.0,9841.87622634,280760039643.61127,29018000.0,29320000.0,27415000.0
KRW-ETH,2023-03-09,1948000.0,26425.69235116,52960939539.99355,2052000.0,2069000.0,1930000.0
KRW-ETH,2023-03-10,1936000.0,36619.65255686,69975611209.01907,1948500.0,1949000.0,1870000.0
KRW-BTC,2023-03-10,27343000.0,9730.63224025,263312710191.7824,27604000.0,27605000.0,26707000.0
KRW-ETH,2023-03-11,1993500.0,33283.89089861,65279230587.72679,1937000.0,1999500.0,1914500.0
KRW-BTC,2023-03-11,27737000.0,6228.73937386,171121003248.74008,27341000.0,28023000.0,26870000.0
KRW-BTC,2023-03-12,29199000.0,6122.0855742,171678983728.68433,27722000.0,29300000.0,27167000.0
KRW-ETH,2023-03-12,2098000.0,31187.49325864,62961809265.79157,1992000.0,2109000.0,1947500.0
KRW-ETH,2023-03-13,2200000.0,56367.30900385,121006386299.59698,2096000.0,2218000.0,2070000.0
KRW-BTC,2023-03-13,31676000.0,13888.83820988,423405493346.776,29190000.0,32000000.0,28855000.0
KRW-BTC,2023-03-14,32490000.0,17872.07887712,587877889909.5271,31676000.0,34469000.0,31579000.0
KRW-ETH,2023-03-14,2235000.0,65616.34345179,147408428781.20035,2200000.0,2319000.0,2169000.0
KRW-BTC,2023-03-15,32511000.0,11093.60434797,362915591045.45746,32491000.0,33500000.0,32000000.0
KRW-ETH,2023-03-15,2209000.0,36147.4991288,80169344882.65965,2236000.0,2264000.0,2165000.0
KRW-ETH,2023-03-16,2230000.0,17760.27360209,39270623765.94247,2209000.0,2250000.0,2185000.0
KRW-BTC,2023-03-16,33335000.0,6814.43349526,224269789230.2731,32505000.0,33455000.0,32307000.0
KRW-ETH,2023-03-17,2361000.0,44140.65590116,101664427417.937,2229000.0,2374000.0,2222000.0
KRW-BTC,2023-03-17,36207000.0,15037.60037165,527068991134.9828,33309000.0,36649000.0,33300000.0
KRW-BTC,2023-03-18,35767000.0,9300.23174069,336519633509.68085,36202000.0,36649000.0,35500000.0
KRW-ETH,2023-03-18,2338000.0,34753.80351268,82967752704.11871,2361000.0,2427000.0,2333000.0
KRW-BTC,2023-03-19,37233000.0,7991.51626721,291635366580.8047,35760000.0,37526000.0,35657000.0
KRW-ETH,2023-03-19,2371000.0,20426.02416302,48560647209.89022,2336000.0,2429000.0,2335000.0
KRW-BTC,2023-03-20,37295000.0,10244.52549002,380937300370.1099,37228000.0,37838000.0,36217000.0
KRW-ETH,2023-03-20,2328000.0,25048.21222605,59013981074.67851,2371000.0,2393000.0,2317000.0
KRW-ETH,2023-03-21,2385000.0,34771.89706446,82502999454.80708,2328000.0,2436000.0,2295000.0
KRW-BTC,2023-03-21,37221000.0,8735.63835041,324509962964.26984,37294000.0,37634000.0,36500000.0
KRW-BTC,2023-03-22,36372000.0,10824.6208617,401966237352.42035,37202000.0,38400000.0,35584000.0
KRW-ETH,2023-03-22,2312000.0,32597.51391096,76888832930.63383,2385000.0,2414000.0,2281000.0
KRW-BTC,2023-03-23,37274000.0,7303.53058862,267745523158.197,36372000.0,37660000.0,35930000.0
KRW-ETH,2023-03-23,2390000.0,31298.49369139,73711644114.229,2312000.0,2427000.0,2280000.0
KRW-BTC,2023-03-24,36749000.0,6250.39620254,232253434843.6531,37268000.0,37599000.0,36304000.0
KRW-ETH,2023-03-24,2344000.0,28578.75911508,67702280973.9379,2392000.0,2403000.0,2322000.0
KRW-ETH,2023-03-25,2328000.0,10121.52559915,23600892320.09089,2344000.0,2351000.0,2305000.0
KRW-BTC,2023-03-25,36750000.0,2977.38039843,109275081736.50278,36750000.0,36969000.0,36510000.0
KRW-BTC,2023-03-26,37160000.0,3091.03957658,114387729254.38882,36750000.0,37432000.0,36632000.0
KRW-ETH,2023-03-26,2354000.0,11780.23911254,27745617185.11256,2332000.0,2388000.0,2323000.0
KRW-BTC,2023-03-27,36110000.0,6840.88977652,249875271589.22964,37156000.0,37282000.0,35444000.0
KRW-ETH,2023-03-27,2287000.0,21506.02939894,49703487167.43179,2356000.0,2374000.0,2256000.0
KRW-ETH,2023-03-28,2340000.0,20430.38688311,47042685593.18155,2284000.0,2363000.0,2260000.0
KRW-BTC,2023-03-28,36026000.0,5170.6862286,184980826507.75577,36124000.0,36220000.0,35230000.0
KRW-ETH,2023-03-29,2369000.0,28879.9968053,68691668158.30444,2340000.0,2408000.0,2340000.0
KRW-BTC,2023-03-29,37401000.0,6442.79756739,239192644749.08286,36020000.0,37750000.0,36006000.0
KRW-ETH,2023-03-30,2377000.0,24965.03109193,59333928509.80594,2367000.0,2406000.0,2345000.0
KRW-BTC,2023-03-30,37157000.0,7063.16532492,266205274097.5543,37402000.0,38424000.0,36800000.0
KRW-BTC,2023-03-31,37540000.0,5856.70049497,218147431537.82828,37157000.0,37771000.0,36596000.0
KRW-ETH,2023-03-31,2402000.0,26968.73809818,64625137256.40446,2377000.0,2436000.0,2361000.0
KRW-ETH,2023-04-01,2406000.0,10847.76909492,26162127320.52384,2402000.0,2426000.0,2398000.0
KRW-BTC,2023-04-01,37585000.0,2923.33995312,110077447102.04233,37540000.0,37950000.0,37449000.0
KRW-BTC,2023-04-02,37301000.0,3827.71480818,143258083412.21802,37596000.0,37700000.0,37000000.0
KRW-ETH,2023-04-02,2375000.0,12746.09523314,30438759882.67649,2406000.0,2409000.0,2355000.0
KRW-ETH,2023-04-03,2395000.0,19475.72390999,46471924007.31646,2378000.0,2424000.0,2352000.0
KRW-BTC,2023-04-03,36814000.0,5344.45562792,198293264588.4846,37296000.0,37768000.0,36378000.0
KRW-BTC,2023-04-04,37205000.0,3443.09664449,127944475381.00664,36814000.0,37552000.0,36660000.0
KRW-ETH,2023-04-04,2471000.0,28876.66058731,70625488021.9313,2395000.0,2494000.0,2389000.0
KRW-BTC,2023-04-05,37139000.0,4804.31754606,179846638163.42435,37207000.0,37804000.0,36948000.0
KRW-ETH,2023-04-05,2516000.0,30301.7991432,76179055041.33327,2471000.0,2550000.0,2461000.0
KRW-BTC,2023-04-06,37058000.0,3265.19567389,120836048137.67725,37139000.0,37211000.0,36800000.0
KRW-ETH,2023-04-06,2475000.0,20632.75137047,51297914059.56018,2516000.0,2521000.0,2458000.0
KRW-BTC,2023-04-07,36993000.0,2191.38552697,81178209965.33653,37058000.0,37200000.0,36890000.0
KRW-ETH,2023-04-07,2471000.0,12034.72253608,29726849191.16421,2477000.0,2494000.0,2446000.0
